ACCOUNT_BALANCE_LOW,AGE,AVG_FAMILY_SIZE,CHURN_Y_N,Credit_card_limit,DEPOSIT_AMT,FIRST_NAME,GENDER,INACTIVE_CUST_FLAG,INCOME_LEVEL,Interest_rate,LAST_NAME,MARITAL_STATUS,NUM_DEPOSIT_TRX,NUM_OF_AVG_RESOLUTION,NUM_OF_COMPLAINTS,NUM_OF_ENQUIRIES,NUM_OF_GOOD_RESOLUTION,NUM_OF_POOR_RESOLUTION,NUM_OF_PROD_SUPRT,NUM_WDWL_TRX,OCCUPATION,WDWL_AMT,_id,create_date,customer_id,product_id,product_type,sentiment_polarity,sentiment_score
0.0,46.0,6,Y,300000.0,19980.0,ZEDEKIAH,Male,N,Medium,15.0,Boothebie,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chemical Engineer,0.0,59958e94e557cd6021557f3a,2017-08-17 12:39:38.192,21896,3721,credit card,neutral,0.0
1.0,63.0,5,Y,100000.0,0.0,AERIELL,Female,N,Low,20.0,Brunning,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Physical Therapy Assistant,21976.0,59958e94e557cd6021557f3b,2017-08-17 12:39:38.192,21370,2793,credit card,positive,1.0
0.0,41.0,3,N,100000.0,1851.0,LEROY,Male,N,High,16.0,Flewin,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Financial Advisor,10219.0,59958e94e557cd6021557f3c,2017-08-17 12:39:38.192,22062,3053,credit card,positive,2.0
1.0,25.0,2,N,300000.0,0.0,WHITAKER,Male,N,Medium,15.0,Jeannet,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Cost Accountant,17945.0,59958e94e557cd6021557f3d,2017-08-17 12:39:38.192,21539,2541,credit card,neutral,0.0
1.0,34.0,3,Y,800000.0,0.0,GAYLENE,Female,N,Low,18.0,Larose,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accountant III,13609.0,59958e94e557cd6021557f3e,2017-08-17 12:39:38.192,21480,1930,credit card,neutral,0.0
0.0,63.0,2,N,100000.0,15122.0,ANESTASSIA,Female,N,High,16.0,Weadick,Married,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Recruiter,0.0,59958e94e557cd6021557f3f,2017-08-17 12:39:38.192,21597,100,credit card,positive,2.0
0.0,42.0,2,N,800000.0,13992.0,MARLOWE,Male,N,High,18.0,Pressdee,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Executive Secretary,33878.0,59958e94e557cd6021557f40,2017-08-17 12:39:38.192,21606,4770,credit card,neutral,0.0
0.0,66.0,5,N,100000.0,23113.0,SHERILYN,Female,N,High,16.0,MacAlpin,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Media Manager IV,7792.0,59958e94e557cd6021557f41,2017-08-17 12:39:38.192,21913,1775,credit card,neutral,0.0
1.0,60.0,2,Y,100000.0,0.0,NICOL,Male,N,Low,20.0,Taig,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Product Engineer,41424.0,59958e94e557cd6021557f42,2017-08-17 12:39:38.192,21376,461,credit card,neutral,0.0
1.0,48.0,2,N,100000.0,0.0,KIPPIE,Male,N,High,16.0,Wapplington,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Web Developer II,18141.0,59958e94e557cd6021557f43,2017-08-17 12:39:38.192,21562,3734,credit card,neutral,0.0
1.0,45.0,3,Y,300000.0,0.0,FLEURETTE,Female,N,Medium,15.0,Rogans,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Electrical Engineer,19047.0,59958e94e557cd6021557f44,2017-08-17 12:39:38.192,22021,3869,credit card,neutral,0.0
0.0,42.0,2,N,800000.0,65638.0,KARON,Female,N,High,18.0,Valerio,Married,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tax Accountant,16278.0,59958e94e557cd6021557f45,2017-08-17 12:39:38.192,21520,4364,credit card,neutral,0.0
0.0,54.0,2,Y,100000.0,9955.0,HINDA,Female,N,Medium,20.0,Parnaby,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Structural Analysis Engineer,16877.0,59958e94e557cd6021557f46,2017-08-17 12:39:38.192,21372,1529,credit card,neutral,0.0
0.0,53.0,3,N,400000.0,57734.0,TARRA,Female,N,High,12.0,Wilkinson,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paralegal,0.0,59958e94e557cd6021557f47,2017-08-17 12:39:38.192,22000,4527,credit card,neutral,0.0
0.0,64.0,5,Y,100000.0,12818.0,KALLE,Male,N,Low,20.0,Harborow,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer I,0.0,59958e94e557cd6021557f48,2017-08-17 12:39:38.192,21379,4310,credit card,neutral,0.0
0.0,47.0,5,N,100000.0,24921.0,HELENELIZABETH,Female,N,Low,16.0,Champley,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Tax Accountant,10073.0,59958e94e557cd6021557f49,2017-08-17 12:39:38.192,21573,1495,credit card,positive,2.0
0.0,46.0,2,Y,100000.0,24328.0,JERRIE,Male,N,Medium,16.0,Sorbey,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Senior Developer,20063.0,59958e94e557cd6021557f4a,2017-08-17 12:39:38.192,21646,4323,credit card,positive,1.0
0.0,27.0,2,N,100000.0,14187.0,MARILLIN,Female,N,Low,16.0,Roumier,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Media Manager III,7208.0,59958e94e557cd6021557f4b,2017-08-17 12:39:38.192,21915,4294,credit card,neutral,0.0
1.0,32.0,4,N,300000.0,0.0,LORAIN,Female,N,Medium,15.0,Greatex,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Human Resources Assistant I,19938.0,59958e94e557cd6021557f4c,2017-08-17 12:39:38.192,21500,502,credit card,neutral,0.0
0.0,32.0,5,N,800000.0,12953.0,ELLA,Female,N,High,18.0,Greensall,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Paralegal,11092.0,59958e94e557cd6021557f4d,2017-08-17 12:39:38.192,21627,3613,credit card,positive,1.0
1.0,49.0,2,N,300000.0,0.0,RODERICH,Male,N,Low,15.0,Kopman,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Software Test Engineer III,23374.0,59958e94e557cd6021557f4e,2017-08-17 12:39:38.192,21999,646,credit card,positive,1.0
0.0,39.0,3,Y,100000.0,3046.0,CANDI,Female,N,Low,20.0,Scrimshire,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Actuary,0.0,59958e94e557cd6021557f4f,2017-08-17 12:39:38.192,21382,3304,credit card,neutral,0.0
1.0,41.0,6,Y,100000.0,0.0,KRISTOFOR,Male,N,Medium,16.0,Perrie,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Automation Specialist II,13595.0,59958e94e557cd6021557f50,2017-08-17 12:39:38.192,21548,4841,credit card,positive,1.0
1.0,46.0,6,Y,100000.0,0.0,BRETT,Male,N,Low,20.0,Beig,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Editor,10230.0,59958e94e557cd6021557f51,2017-08-17 12:39:38.192,21385,3971,credit card,neutral,0.0
0.0,61.0,4,Y,100000.0,10003.0,ADDY,Female,N,Low,20.0,Pedican,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Senior Sales Associate,0.0,59958e94e557cd6021557f52,2017-08-17 12:39:38.192,21388,1744,credit card,positive,2.0
0.0,66.0,2,Y,100000.0,7831.0,PRUDY,Female,N,Low,20.0,Wille,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Research Nurse,40306.0,59958e94e557cd6021557f53,2017-08-17 12:39:38.192,21391,160,credit card,neutral,0.0
0.0,58.0,5,N,300000.0,2689.0,FERNANDO,Male,N,High,15.0,Gunstone,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Environmental Tech,43478.0,59958e94e557cd6021557f54,2017-08-17 12:39:38.192,22211,1823,credit card,neutral,0.0
0.0,56.0,4,N,100000.0,22040.0,SAL,Female,N,Low,16.0,Renneke,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Designer II,0.0,59958e94e557cd6021557f55,2017-08-17 12:39:38.192,21677,1319,credit card,neutral,0.0
0.0,42.0,4,N,100000.0,32111.0,ELYSE,Female,N,Low,16.0,Seekings,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Actuary,0.0,59958e94e557cd6021557f56,2017-08-17 12:39:38.192,21495,4601,credit card,neutral,0.0
0.0,55.0,2,Y,100000.0,25276.0,CARLIN,Female,N,Medium,20.0,Sentance,Married,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Health Coach II,22822.0,59958e94e557cd6021557f57,2017-08-17 12:39:38.192,21396,4162,credit card,positive,1.0
0.0,46.0,4,N,300000.0,22417.0,EDIVA,Female,N,Low,15.0,Springtorpe,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,VP Sales,29548.0,59958e94e557cd6021557f58,2017-08-17 12:39:38.192,22031,354,credit card,positive,1.0
0.0,22.0,3,Y,100000.0,23936.0,NICHOL,Female,N,Medium,16.0,Flemming,Single,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Actuary,0.0,59958e94e557cd6021557f59,2017-08-17 12:39:38.192,21572,1649,credit card,positive,1.0
0.0,38.0,4,N,100000.0,38238.0,CORABELLE,Female,N,High,16.0,Fishley,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Structural Analysis Engineer,0.0,59958e94e557cd6021557f5a,2017-08-17 12:39:38.192,21842,2041,credit card,neutral,0.0
0.0,41.0,2,N,800000.0,29076.0,ERNA,Female,N,Low,18.0,Stode,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tax Accountant,0.0,59958e94e557cd6021557f5c,2017-08-17 12:39:38.192,21516,519,credit card,positive,1.0
0.0,51.0,2,N,800000.0,19169.0,ASHLY,Female,N,Medium,18.0,Matteucci,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Senior Developer,21956.0,59958e94e557cd6021557f5b,2017-08-17 12:39:38.192,21670,2763,credit card,positive,2.0
0.0,61.0,6,Y,100000.0,59840.0,EMMETT,Male,N,Medium,20.0,Stripp,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Structural Analysis Engineer,30568.0,59958e94e557cd6021557f5e,2017-08-17 12:39:38.192,21399,786,credit card,neutral,0.0
0.0,34.0,3,N,100000.0,26978.0,REED,Male,N,High,16.0,Patria,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Senior Sales Associate,24673.0,59958e94e557cd6021557f5d,2017-08-17 12:39:38.192,22110,284,credit card,negative,-1.0
1.0,63.0,6,Y,25000.0,0.0,JETH,Male,N,High,18.0,Woolger,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Nurse Practicioner,66946.0,59958e94e557cd6021557f5f,2017-08-17 12:39:38.192,21314,1807,credit card,neutral,0.0
1.0,51.0,4,N,100000.0,0.0,WORTH,Male,N,Medium,16.0,Yateman,Married,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Account Executive,18795.0,59958e94e557cd6021557f60,2017-08-17 12:39:38.192,21595,3893,credit card,positive,2.0
1.0,50.0,2,N,100000.0,0.0,MELVA,Female,N,Medium,16.0,Russell,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Programmer Analyst II,0.0,59958e94e557cd6021557f61,2017-08-17 12:39:38.192,21583,3783,credit card,positive,1.0
1.0,45.0,3,N,300000.0,0.0,GEORGIE,Female,N,High,15.0,Parish,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Product Engineer,7848.0,59958e94e557cd6021557f62,2017-08-17 12:39:38.192,21630,4125,credit card,neutral,0.0
0.0,54.0,5,N,100000.0,1667.0,MARILIN,Female,N,Low,16.0,Bondley,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior Sales Associate,0.0,59958e94e557cd6021557f63,2017-08-17 12:39:38.192,22139,807,credit card,neutral,0.0
0.0,37.0,3,N,300000.0,6141.0,LUCINE,Female,N,High,15.0,Kirrage,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Programmer Analyst I,0.0,59958e94e557cd6021557f64,2017-08-17 12:39:38.192,21681,4620,credit card,neutral,0.0
1.0,37.0,5,N,100000.0,0.0,OBEDIAH,Male,N,Medium,16.0,Farnill,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,Quality Engineer,71900.0,59958e94e557cd6021557f65,2017-08-17 12:39:38.192,21408,4541,credit card,positive,1.0
0.0,48.0,6,N,100000.0,21808.0,LEBBIE,Female,N,Low,16.0,Piwall,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dental Hygienist,4195.0,59958e94e557cd6021557f66,2017-08-17 12:39:38.192,21409,3310,credit card,neutral,0.0
0.0,47.0,2,N,100000.0,22664.0,PADGETT,Male,N,High,16.0,Layzell,Married,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Senior Developer,0.0,59958e94e557cd6021557f67,2017-08-17 12:39:38.192,21410,2862,credit card,positive,1.0
0.0,45.0,2,N,300000.0,21908.0,OTES,Male,N,Medium,15.0,Brayn,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Chief Design Engineer,35711.0,59958e94e557cd6021557f68,2017-08-17 12:39:38.192,21512,691,credit card,positive,2.0
0.0,24.0,2,N,800000.0,11475.0,COS,Male,N,High,18.0,Florio,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nurse,3645.0,59958e94e557cd6021557f6a,2017-08-17 12:39:38.192,21901,3208,credit card,neutral,0.0
0.0,22.0,5,Y,100000.0,23705.0,SHAINE,Male,N,Medium,16.0,Shelton,Single,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear Power Engineer,0.0,59958e94e557cd6021557f69,2017-08-17 12:39:38.192,21577,2077,credit card,positive,1.0
1.0,32.0,6,N,300000.0,0.0,RODRIGO,Male,N,High,15.0,Dunmuir,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Internal Auditor,32641.0,59958e94e557cd6021557f6c,2017-08-17 12:39:38.192,22003,4084,credit card,neutral,0.0
1.0,25.0,2,N,100000.0,0.0,GOLDY,Female,N,Low,16.0,Blower,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Analyst Programmer,25873.0,59958e94e557cd6021557f6b,2017-08-17 12:39:38.192,21611,4734,credit card,neutral,0.0
1.0,23.0,3,N,100000.0,0.0,REYNARD,Male,N,High,16.0,Breache,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Product Engineer,19199.0,59958e94e557cd6021557f6e,2017-08-17 12:39:38.192,22017,1888,credit card,neutral,0.0
1.0,39.0,5,Y,300000.0,0.0,BRINNA,Female,N,Medium,15.0,Petri,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Speech Pathologist,19432.0,59958e94e557cd6021557f6f,2017-08-17 12:39:38.192,21560,838,credit card,neutral,0.0
0.0,56.0,3,Y,100000.0,7866.0,BOBINE,Female,N,Low,20.0,Napoleon,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Database Administrator III,0.0,59958e94e557cd6021557f6d,2017-08-17 12:39:38.192,21364,2705,credit card,neutral,0.0
1.0,25.0,6,N,300000.0,0.0,ZELDA,Female,N,Low,15.0,Schultheiss,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Operator,29901.0,59958e94e557cd6021557f71,2017-08-17 12:39:38.192,21450,3907,credit card,neutral,0.0
0.0,22.0,2,N,100000.0,10557.0,DOROTHEE,Female,N,High,16.0,Caine,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Senior Quality Engineer,28912.0,59958e94e557cd6021557f70,2017-08-17 12:39:38.192,21663,2021,credit card,neutral,0.0
0.0,40.0,3,N,300000.0,23672.0,RONNIE,Male,N,High,15.0,Harlock,Married,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Graphic Designer,0.0,59958e94e557cd6021557f72,2017-08-17 12:39:38.192,21416,1451,credit card,positive,3.0
0.0,63.0,4,N,300000.0,23596.0,GILBERTINA,Female,N,Low,15.0,Blazey,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Social Worker,49159.0,59958e94e557cd6021557f74,2017-08-17 12:39:38.192,21927,3538,credit card,neutral,0.0
0.0,55.0,4,N,400000.0,16802.0,KERBY,Male,N,Low,12.0,Gartland,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Recruiting Manager,0.0,59958e94e557cd6021557f73,2017-08-17 12:39:38.192,21412,2402,credit card,positive,1.0
0.0,51.0,5,N,800000.0,22615.0,LODOVICO,Male,N,Low,18.0,Scrannage,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Junior Executive,39458.0,59958e94e557cd6021557f75,2017-08-17 12:39:38.192,21421,41,credit card,neutral,0.0
0.0,27.0,6,N,100000.0,40046.0,BERNETTA,Female,N,High,16.0,Mylan,Single,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Help Desk Operator,19106.0,59958e94e557cd6021557f76,2017-08-17 12:39:38.192,21615,2042,credit card,neutral,0.0
1.0,44.0,4,N,100000.0,0.0,KENDELL,Male,N,Low,16.0,Garnsworthy,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Structural Engineer,28885.0,59958e94e557cd6021557f77,2017-08-17 12:39:38.192,21608,3063,credit card,neutral,0.0
1.0,28.0,4,Y,300000.0,0.0,ESRA,Male,N,Medium,15.0,Anfonsi,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Compensation Analyst,15501.0,59958e94e557cd6021557f78,2017-08-17 12:39:38.192,21780,1547,credit card,neutral,0.0
1.0,34.0,6,Y,800000.0,0.0,MARYLINDA,Female,N,Low,18.0,Inchley,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Quality Control Specialist,29810.0,59958e94e557cd6021557f79,2017-08-17 12:39:38.192,21903,1100,credit card,neutral,0.0
1.0,50.0,4,N,300000.0,0.0,ULYSSES,Male,N,High,15.0,Noice,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chemical Engineer,0.0,59958e94e557cd6021557f7a,2017-08-17 12:39:38.192,21618,2354,credit card,positive,1.0
1.0,58.0,6,N,800000.0,0.0,FELIZA,Female,N,Medium,18.0,Kinnerk,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Web Designer I,30171.0,59958e94e557cd6021557f7b,2017-08-17 12:39:38.192,21619,4157,credit card,neutral,0.0
0.0,57.0,5,N,100000.0,15272.0,DEBBY,Female,N,Low,16.0,Barter,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Account Coordinator,22983.0,59958e94e557cd6021557f7c,2017-08-17 12:39:38.192,21707,198,credit card,neutral,0.0
0.0,37.0,5,N,100000.0,18037.0,EMELITA,Female,N,Medium,16.0,Raitt,Married,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Geological Engineer,24546.0,59958e94e557cd6021557f7d,2017-08-17 12:39:38.192,21622,775,credit card,positive,1.0
0.0,54.0,5,N,100000.0,39696.0,DANYA,Male,N,High,16.0,Bridge,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Structural Engineer,55309.0,59958e94e557cd6021557f7e,2017-08-17 12:39:38.192,21717,76,credit card,neutral,0.0
0.0,30.0,3,Y,50000.0,24461.0,MAXY,Male,N,Low,18.0,Algeo,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Financial Analyst,0.0,59958e94e557cd6021557f7f,2017-08-17 12:39:38.192,21301,4885,credit card,neutral,0.0
1.0,24.0,4,N,100000.0,0.0,LOTTI,Female,N,High,16.0,Blanket,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Recruiting Manager,42866.0,59958e94e557cd6021557f80,2017-08-17 12:39:38.192,21407,3350,credit card,neutral,0.0
0.0,47.0,2,N,300000.0,22718.0,MALCHY,Male,N,High,15.0,Copestake,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Analog Circuit Design manager,0.0,59958e94e557cd6021557f82,2017-08-17 12:39:38.192,21624,1368,credit card,neutral,0.0
0.0,47.0,3,N,100000.0,8782.0,BIRON,Male,N,Medium,16.0,Apfler,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Human Resources Assistant III,27922.0,59958e94e557cd6021557f83,2017-08-17 12:39:38.192,21625,744,credit card,neutral,0.0
1.0,45.0,6,Y,100000.0,0.0,BARRET,Male,N,Low,16.0,Perrycost,Married,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,Quality Engineer,42132.0,59958e94e557cd6021557f81,2017-08-17 12:39:38.192,21623,734,credit card,positive,2.0
1.0,65.0,3,N,300000.0,0.0,CARMELLA,Female,N,Medium,15.0,Waterfall,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Assistant Media Planner,17248.0,59958e94e557cd6021557f84,2017-08-17 12:39:38.192,21634,1021,credit card,positive,1.0
0.0,62.0,5,N,300000.0,15228.0,PAOLA,Female,N,Low,15.0,Walklett,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Engineer I,37544.0,59958e94e557cd6021557f85,2017-08-17 12:39:38.192,21537,3547,credit card,neutral,0.0
0.0,61.0,4,N,100000.0,22929.0,RODRIGO,Male,N,Low,16.0,Doale,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assistant Professor,0.0,59958e94e557cd6021557f86,2017-08-17 12:39:38.192,21635,3618,credit card,neutral,0.0
0.0,42.0,5,Y,800000.0,6386.0,ARDA,Female,N,Medium,18.0,Beecheno,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Programmer Analyst I,39046.0,59958e94e557cd6021557f87,2017-08-17 12:39:38.192,21983,454,credit card,neutral,0.0
1.0,27.0,5,Y,50000.0,0.0,WALLIW,Female,N,Medium,18.0,Lunney,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Software Test Engineer II,23285.0,59958e94e557cd6021557f88,2017-08-17 12:39:38.192,21303,4691,credit card,positive,1.0
0.0,44.0,2,Y,300000.0,38326.0,STANISLAUS,Male,N,Low,15.0,Schaffler,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geological Engineer,0.0,59958e94e557cd6021557f8a,2017-08-17 12:39:38.192,21638,1287,credit card,neutral,0.0
0.0,61.0,6,N,400000.0,21042.0,MELINDE,Female,N,Medium,12.0,Welldrake,Married,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Account Representative I,0.0,59958e94e557cd6021557f89,2017-08-17 12:39:38.192,21637,885,credit card,positive,2.0
0.0,56.0,6,N,100000.0,32465.0,LON,Male,N,Low,16.0,Hars,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Statistician I,65308.0,59958e94e557cd6021557f8b,2017-08-17 12:39:38.192,21641,4402,credit card,neutral,0.0
1.0,50.0,4,N,100000.0,0.0,KATTI,Female,N,High,16.0,Bemand,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Paralegal,31451.0,59958e94e557cd6021557f8c,2017-08-17 12:39:38.192,21648,893,credit card,neutral,0.0
1.0,43.0,5,N,100000.0,0.0,HARBERT,Male,N,High,16.0,Sanchiz,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Structural Engineer,6052.0,59958e94e557cd6021557f8d,2017-08-17 12:39:38.192,22190,616,credit card,neutral,0.0
0.0,42.0,5,N,300000.0,27062.0,YETTA,Female,N,Medium,15.0,Riccardi,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Financial Analyst,0.0,59958e94e557cd6021557f8e,2017-08-17 12:39:38.192,21649,3705,credit card,positive,1.0
0.0,48.0,5,Y,75000.0,2837.0,CAMILA,Female,N,High,17.0,Beinke,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Technical Writer,34307.0,59958e94e557cd6021557f8f,2017-08-17 12:39:38.192,21356,1205,credit card,neutral,0.0
0.0,42.0,3,N,300000.0,25710.0,MALVINA,Female,N,High,15.0,Blow,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Account Coordinator,0.0,59958e94e557cd6021557f91,2017-08-17 12:39:38.192,21812,4160,credit card,positive,1.0
0.0,49.0,4,N,300000.0,27158.0,MELISANDE,Female,N,Medium,15.0,Bramford,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Safety Technician III,0.0,59958e94e557cd6021557f90,2017-08-17 12:39:38.192,21652,3184,credit card,neutral,0.0
1.0,26.0,4,Y,100000.0,0.0,AGATA,Female,N,Medium,20.0,Muzzullo,Single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Recruiting Manager,22457.0,59958e94e557cd6021557f92,2017-08-17 12:39:38.192,21378,782,credit card,neutral,0.0
0.0,64.0,4,N,300000.0,17550.0,PAPAGENA,Female,N,Low,15.0,Cosgrive,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,7706.0,59958e94e557cd6021557f93,2017-08-17 12:39:38.192,21817,4326,credit card,neutral,0.0
0.0,31.0,6,N,400000.0,23957.0,MERRY,Male,N,High,12.0,Windibank,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accountant I,0.0,59958e94e557cd6021557f94,2017-08-17 12:39:38.192,21654,167,credit card,neutral,0.0
1.0,54.0,5,N,100000.0,0.0,DAVEEN,Female,N,Low,16.0,Haydon,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Payment Adjustment Coordinator,18565.0,59958e94e557cd6021557f95,2017-08-17 12:39:38.192,22154,1305,credit card,neutral,0.0
0.0,23.0,4,N,800000.0,19785.0,GIRAUD,Male,N,Low,18.0,Hallsworth,Single,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Librarian,10390.0,59958e94e557cd6021557f96,2017-08-17 12:39:38.192,21471,3100,credit card,neutral,0.0
0.0,47.0,2,N,400000.0,40468.0,MOSS,Male,N,Medium,12.0,Wagner,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marketing Assistant,0.0,59958e94e557cd6021557f97,2017-08-17 12:39:38.192,21655,1039,credit card,positive,1.0
1.0,39.0,3,N,300000.0,0.0,GAMALIEL,Male,N,Low,15.0,Hallgarth,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Civil Engineer,27590.0,59958e94e557cd6021557f98,2017-08-17 12:39:38.192,21656,4455,credit card,neutral,0.0
1.0,29.0,3,N,100000.0,0.0,KAHALEEL,Male,N,High,16.0,Lathleiffure,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sales Associate,12788.0,59958e94e557cd6021557f9a,2017-08-17 12:39:38.192,21973,2146,credit card,neutral,0.0
1.0,58.0,4,N,300000.0,0.0,EREK,Male,N,High,15.0,Rosenvasser,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Project Manager,46814.0,59958e94e557cd6021557f99,2017-08-17 12:39:38.192,21660,871,credit card,neutral,0.0
